sno,content,link,date
54,"['student on his way to Kolhapur', 'hit by an unidentified vehicle', 'hit at 11', 'died on Saturday', 'residing in Kodoli village of Panhala tehsil', 'was on his way to Kolhapur', 'was on the service road in front of Mahalaxmi earthmovers', 'road in front of Mahalaxmi earthmovers', 'taken on a 108 ambulance', 'registered under relevant sections of the IPC and the Motor Vehicle Act']",https://timesofindia.indiatimes.com/city/kolhapur/17-year-old-student-killed-in-road-accident/articleshow/98056196.cms,"Feb 19, 2023"
55,"['injured in Bhiwandi', 'took near Madhavi chowk area', 'took on Friday evening', 'came under the rear wheel of a truck', 'booked under rash driving and negligence charges', 'suffered on a scooter', 'going on Saturday morning', 'drop at Bhiwandi railway station', 'fell on the left side', 'fell on the right side', 'suffered on her back']",https://timesofindia.indiatimes.com/city/thane/transgender-person-dies-two-sisters-injured-in-separate-road-accidents-in-bhiwandi/articleshow/96652280.cms,"Dec 31, 2022"
56,"[""truck in Maharashtra 's Nashik district"", 'collided on Friday morning', 'travelling by a luxury bus', 'hospital in Sinnar', 'am on the Nashik Ahmednagar highway', 'passengers in the private tourist bus', 'located in Ambernath', 'spread over the sleepy middle income neighbourhood in Morivali village in Ambernath', 'neighbourhood in Morivali village in Ambernath', 'village in Ambernath', 'organised by a local trader', 'accident on the Nashik Shirdi highway that claimed precious lives mostly of women and children', 'expressed over the loss of life in the incident', 'loss in the incident', 'expressed over the incident', 'helped in reducing the road accidents', 'collided in Nashik']",https://timesofindia.indiatimes.com/city/nashik/10-pilgrims-killed-in-collision-between-bus-and-truck-in-maharashtras-nashik/articleshow/96955306.cms,"Jan 13, 2023"
57,"['died on Friday', 'riding on', 'knocked by a speeding truck driver in Mhasrul area of the city', 'driver in Mhasrul area of the city', 'Based on the complaint of the Jadhav ’s son', 'punishable under section 304 A', 'knocked by the speeding truck', 'suffered in the accident']",https://timesofindia.indiatimes.com/city/nashik/elderly-man-dies-in-road-accident/articleshow/96842711.cms," Jan 9, 2023"
58,"['killed in two separate road accidents in Nashik', 'accidents in Nashik', 'killed on Monday and Tuesday', 'reported at the Gangapur and Panchavati police stations', 'native in the Gaya district of Bihar', 'speeding on the flyover', 'speeding at Mumbai Agra highway', 'speeding at around 1 am on Tuesday', 'am on Tuesday', 'rammed at around 11.30pm', 'rammed on Monday', 'reasons behind the accidents in both these cases', 'accidents in both these cases']",https://timesofindia.indiatimes.com/city/nashik/two-killed-in-separate-road-accidents/articleshow/96752146.cms," Jan 5, 2023"
59,"['departments in Maharashtra', 'store in a nation wide crash data application which goes by the name of Integrated Road Accident Database IRAD', 'goes by the name of Integrated Road Accident Database IRAD', 'conducted in various districts', 'concluded on Wednesday evening', 'is on scientific investigation of the accident', 'installing at black spots accident prone', 'awareness on traffic rules and road safety', 'creating in areas where mishaps are high', 'accidents at various sites', 'involved in mishap', 'site by various departments', 'collated in the iRAD app which analyses the data scientifically to produce reports on the cause and solutions', 'reports on the cause and solutions', 'registered on an average 2']",https://timesofindia.indiatimes.com/city/mumbai/over-1000-officials-from-maharashtra-get-training-to-collect-scientific-data-at-road-crash-sites/articleshow/96628585.cms,"Dec 30, 2022"
60,"['refinery in Ratnagiri', 'met on Monday', 'Rajapur in Ratnagiri who had been rushed to hospital in Kolhapur', 'rushed in Kolhapur', 'crashed at the exit of a petrol pump', 'amounting under certain circumstances causing death', 'issue in Parliament', 'threatened at them', 'run over others including the son of a sarpanch who ended up losing the use of both legs', 'made by farmers']",https://timesofindia.indiatimes.com/city/navi-mumbai/hours-after-report-against-maharashtra-refinery-journo-killed/articleshow/97751593.cms," Feb 9, 2023"
61,"['killed in road accidents', 'killed over the past two years', 'killed in Nashik', 'provided by the city traffic police', 'taken on the city roads', 'number in 2021', 'encroached in several parts of the city', 'walk on the roads', 'knocked by overspeeding vehicles on a continuous basis', 'overspeeding on a continuous basis', 'walking on the road', 'knocked by a motorist', 'walking on Madsangvi Road', 'hit by an unidentified motorist', 'walking on the streets', 'populated over the years', 'knocked by vehicles', 'dying in the accidents on the Pune Highway near her locality', 'accidents on the Pune Highway near her locality', 'Highway near her locality', 'dying over the years', 'year in 2021', 'deaths in road accidents']",https://timesofindia.indiatimes.com/city/nashik/pedestrians-make-up-26-of-road-deaths-in-nashik-city-in-last-2-years/articleshow/97615495.cms," Feb 5, 2023"
62,"['fatalities in rural Nashik', 'died in road accidents', 'died in 10 months', 'killed in accidents in the rural areas', 'accidents in the rural areas', 'died in accidents', 'died in 2020', 'those in the cars buses and pedestrians', 'issued in four days', 'continue in the future', 'inculcate among the motorists', 'going on the other side of the road', 'going by breaking them', 'spots in rural Nashik', 'are in communication with the departments concerned responsible for repair and maintenance of roads', 'accidents on the black spots']",https://timesofindia.indiatimes.com/city/nashik/over-750-killed-this-year-in-rural-nashik-road-accidents/articleshow/95547232.cms,"Nov 16, 2022"
63,"['driving on no entry roads', 'routes in a special drive launched between January 20 and 31', 'launched between January 20 and 31', 'driving on the wrong side', 'killed in road accidents in Pimpri Chinchwad that occurred due to rash driving', 'accidents in Pimpri Chinchwad', 'collected in fines']",https://timesofindia.indiatimes.com/city/pune/over-5k-traffic-violators-fined-in-pcmc-limits-in-11-days/articleshow/97567321.cms," Feb 3, 2023"
64,"['hit at Charoti', 'hit on the Mumbai Ahmedabad national highway at Dahanu', 'highway at Dahanu', 'hit in Palghar district', 'highway near the Mahalaxmi temple', 'reached at Charoti', 'killed on the spot', 'killed on the spot', 'accident in and around Charoti', 'crashed near the Mahalaxmi temple', 'lost in an accident on the highway near Charoti', 'accident on the highway near Charoti', 'highway near Charoti', 'lost on September 4 last year']",https://timesofindia.indiatimes.com/city/mumbai/four-dead-as-car-hits-bus-on-mumbai-ahmedabad-highway-at-charoti-in-palghar/articleshow/97471423.cms,"Jan 31, 2023"
65,"['hit in an attempt to overtake it at Bhosari Phata on the Pune Mumbai highway in the early hours of Tuesday', 'overtake at Bhosari Phata', 'overtake on the Pune Mumbai highway', 'overtake in the early hours of Tuesday', 'plying on the same route', 'fell on the road', 'suffered in the accident', 'involving in the recent past', 'hit by a private bus at Mali Mala', 'bus at Mali Mala', 'hit on the Pune Solapur road in Loni Kalbhor', 'road in Loni Kalbhor', 'hit on January 24', 'knocked at Gunjan Chowk on Pune Ahmednagar Road in Yerwada', 'Chowk on Pune Ahmednagar Road in Yerwada', 'Road in Yerwada', 'crossing on October 31 2022']",https://timesofindia.indiatimes.com/city/pune/22-yr-old-biker-killed-in-road-accident-at-bhosari-phata/articleshow/97390090.cms,"Jan 28, 2023"
66,"['killed in a road accident', 'travelling in', 'knocked by a pickup truck near Wadner Dumala', 'truck near Wadner Dumala', 'knocked on December 6', 'going at about 1.30 pm', 'going on Tuesday', 'travelling on his bike', 'injuries on his head and in his chest']",https://timesofindia.indiatimes.com/city/nashik/teenager-killed-in-road-accident/articleshow/96099393.cms," Dec 9, 2022"
67,"['heat on motorists and bikers flouting road rules', 'speaking on cellphone', 'at in such a way that obstructs the traffic', 'took in no parking areas', 'driving in no entry lanes', 'died in road accidents', 'knocked by over speeding motorists', 'spread among bikers on the helmet rule', 'bikers on the helmet rule', 'jumping in 2021', 'speaking on cellphones', 'be on the radar of the traffic police', 'speaking on cellphone', 'hit in 2021']",https://timesofindia.indiatimes.com/city/nashik/police-step-up-heat-on-errant-motorists/articleshow/97299586.cms,"Jan 25, 2023"
68,"['procession at Junoni village along Miraj Pandharpur highway in Solapur district', 'highway in Solapur district', 'rammed on Monday evening', '25 in number', 'taking on November 4', 'is under way', 'village near Kolhapur city', 'admitted in the hospital', 'registered in Solapur']",https://timesofindia.indiatimes.com/city/kolhapur/maharashtra-four-pilgrims-killed-in-road-accident-in-solapur-district/articleshow/95210946.cms,"Oct 31, 2022"
69,"['death in 461 accidents in Nashik city', 'accidents in Nashik city', 'reasons in 2022', 'compiled by the Nashik city police', 'than in 2022', 'killed in 470 accidents', 'accounted in 2022', 'speaking on their cellphones', 'accident at the Mirchi hotel chowk', 'accident on October 8', 'set at these blackspots', 'number in the city', 'safety on the streets', 'number on city roads', 'taken in the city']",https://timesofindia.indiatimes.com/city/nashik/182-killed-in-461-accidents-in-nashik-city-in-2022/articleshow/97217771.cms,"Jan 22, 2023"
70,"['killed in a road accident on the elevated corridor of the Mumbai Agra highway in the Ambad area', 'accident on the elevated corridor of the Mumbai Agra highway in the Ambad area', 'highway in the Ambad area', 'killed on Saturday night', 'riding on the elevated corridor of the Mumbai Agra highway', 'injuries on his head and leg injuries']",https://timesofindia.indiatimes.com/city/nashik/man-killed-in-road-accident-in-nashik-city/articleshow/96358374.cms,"Dec 20, 2022"
71,"['died in the collision between the bus', 'collision between the bus', 'truck on the Sinnar Shirdi highway', 'travelling on Friday morning', 'issued by the CM ’s office CMO', 'travelling on the way to the temple town of Shirdi', 'hospitals in Sinnar town', 'was on his way to Mumbai from Malegaon', 'went at Sinnar town where the injured were undergoing treatment', 'said in a statement']",https://timesofindia.indiatimes.com/city/nashik/cm-announces-5l-ex-gratia-for-kin-of-deceased/articleshow/96980530.cms,"Jan 14, 2023"
72,"['ratio in Maharashtra', 'Bhimanwar at the inauguration of Road Safety Week at NCPA on Wednesday', 'inauguration at NCPA', 'inauguration on Wednesday', 'campaign on Mumbai Pune route', 'counselled in 40 days', 'speeding over 100kmph', 'speeding on the Expressway and old highway', 'reduction in fatalities', 'reduction in 2022-', 'deaths in road crashes', 'from in 2021', 'were in the age group of 18 45 years', 'died on roads', 'died in 2022', 'take in order to bring down the fatalities', 'reduce by 50 %', 'reduce in five years', 'set by the Centre', 'launch at the NCPA', 'packed at 11.30am with officials NGOs students union members and all stakeholders of road safety', 'inaugurate on his behalf', 'was at the launch', 'fatalities in the state', 'halve in the next few years']",https://timesofindia.indiatimes.com/city/mumbai/crash-deaths-on-mumbai-roads-down-27-to-259-in-2022/articleshow/96924729.cms,"Jan 12, 2023"
73,"['halted on the corner of the Western Express Highway WEH', 'halted at Malad East in Mumbai', 'East in Mumbai', 'occurred on Sunday', 'booked on charges of negligence', 'gone on Saturday', 'headed on their motorcycles', 'take at 3.45am', 'take near Kurar metro station on the WEH', 'station on the WEH', 'halted on the same stretch', 'Hospital in Kandivali', 'rushed in an auto', 'pronounced by doctors at the hospital', 'doctors at the hospital', 'crash on November 18', 'rammed on the Veer Savarkar flyover at Goregaon', 'flyover at Goregaon', 'spoke at 10.15pm over the phone', '10.15pm over the phone', 'registered on Sunday']",https://timesofindia.indiatimes.com/city/mumbai/mumbai-2-motorcyclists-killed-in-separate-road-crashes-in-western-suburbs/articleshow/95695892.cms,"Nov 22, 2022"
